,Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,mean,Total SqKm,Change,Change_Pct
107,Iraq,IRQ,Forest area (sq. km),AG.LND.FRST.K2,8040.0,8054.00024414063,8067.999877929691,8082.000122070309,8095.99975585938,8110.0,8124.00024414063,8137.999877929691,8152.000122070309,8165.99975585938,8180.0,8194.00024414063,8207.999877929691,8222.000122070309,8235.99975585938,8250.0,8250.0,8250.0,8250.0,8250.0,8250.0,8250.0,8250.0,8250.0,8250.0,8250.0,8250.0,8187.777777777777,434128.0078125,-210.0,-0.025647984801194193
108,Iceland,ISL,Forest area (sq. km),AG.LND.FRST.K2,161.000003814697,173.70000839233398,186.399993896484,199.099998474121,211.800003051758,224.500007629395,237.199993133545,249.89999771118198,262.600002288818,275.300006866455,287.999992370605,303.40000152587896,318.799991607666,334.199981689453,349.599990844727,365.0,377.40001678466797,389.799995422363,402.200012207031,414.599990844727,427.000007629395,440.0,452.999992370605,465.999984741211,479.000015258789,492.000007629395,505.0,332.83333319204826,100250.0,-343.99999618530296,-1.033550314465683
109,Israel,ISR,Forest area (sq. km),AG.LND.FRST.K2,1320.0,1341.00006103516,1361.9999694824198,1383.00003051758,1403.99993896484,1425.0,1446.00006103516,1466.99996948242,1488.00003051758,1508.99993896484,1530.0,1533.99993896484,1538.00003051758,1541.99996948242,1546.00006103516,1550.0,1548.00003051758,1546.00006103516,1543.99993896484,1541.99996948242,1540.0,1561.99996948242,1583.99993896484,1606.00006103516,1628.00003051758,1650.0,1671.99996948242,1511.3703692400898,21640.0,-351.99996948242006,-0.2329011979104791
110,Italy,ITA,Forest area (sq. km),AG.LND.FRST.K2,75900.0,76678.9990234375,77457.998046875,78237.001953125,79016.0009765625,79795.0,80573.9990234375,81352.998046875,82132.001953125,82910.99609375,83690.0,84470.0,85250.0,86030.0,86810.0,87590.0,88127.998046875,88665.99609375,89204.00390625,89742.001953125,90280.0,90817.998046875,91355.99609375,91894.00390625,92432.001953125,92970.0,93507.998046875,85440.48122829861,294140.0,-17607.998046875,-0.2060849587191122
111,Jamaica,JAM,Forest area (sq. km),AG.LND.FRST.K2,3446.00006103516,3442.30010986328,3438.59985351563,3434.89990234375,3431.19995117188,3427.5,3423.80004882813,3420.10009765625,3416.40014648438,3412.69989013672,3408.99993896484,3405.59997558594,3402.20001220703,3398.80004882813,3395.40008544922,3392.00012207031,3387.79998779297,3383.59985351563,3379.40002441406,3375.19989013672,3371.00006103516,3367.20001220703,3363.39996337891,3359.59991455078,3355.79986572266,3352.00012207031,3348.20007324219,3397.76666711878,10830.0,97.79998779297011,0.028783609168754967
112,Jordan,JOR,Forest area (sq. km),AG.LND.FRST.K2,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,88780.0,0.0,0.0
113,Japan,JPN,Forest area (sq. km),AG.LND.FRST.K2,249500.0,249425.99609375,249351.9921875,249278.0078125,249204.00390625,249130.0,249055.99609375,248981.9921875,248908.0078125,248834.00390625,248760.0,248878.0078125,248995.99609375,249114.00390625,249231.9921875,249350.0,249411.9921875,249474.00390625,249535.99609375,249598.0078125,249660.0,249644.00390625,249628.0078125,249611.9921875,249595.99609375,249580.0,249564.00390625,249307.5557002315,364560.0,-64.00390625,-0.00025672670076216453
114,Kazakhstan,KAZ,Forest area (sq. km),AG.LND.FRST.K2,34220.0,34220.0,34106.0009765625,34048.9990234375,33991.9995117188,33935.0,33878.0004882813,33821.0009765625,33763.9990234375,33706.9995117188,33650.0,33593.9990234375,33538.0004882813,33481.9995117188,33426.0009765625,33370.0,33313.9990234375,33258.0004882813,33201.9995117188,33146.0009765625,33090.0,33090.0,33090.0,33090.0,33090.0,33090.0,33090.0,33529.70368561922,2699700.0,1130.0,0.03370146096712012
115,Kenya,KEN,Forest area (sq. km),AG.LND.FRST.K2,47240.0,46072.998046875,44906.0009765625,43738.9990234375,42572.001953125,41405.0,40238.0004882813,39071.0009765625,37903.9990234375,36736.9995117188,35570.0,36550.0,37530.0,38510.0,39490.0,40470.0,40836.0009765625,41202.001953125,41567.998046875,41933.9990234375,42300.0,42666.0009765625,43032.001953125,43397.998046875,43763.9990234375,44130.0,44496.0009765625,41382.62966579861,569140.0,2743.9990234375,0.06630799071005691
116,Kyrgyz Republic,KGZ,Forest area (sq. km),AG.LND.FRST.K2,8360.0,8360.0,8407.80029296875,8429.69970703125,8451.599731445309,8473.49975585938,8495.399780273441,8517.2998046875,8539.199829101559,8561.09985351563,8582.999877929691,8605.0,8627.000122070309,8649.00024414063,8670.99975585938,8692.999877929691,8308.400268554691,7923.80004882813,7539.199829101559,7154.600219726559,6770.0,6690.0,6610.0,6530.0,6450.0,6370.0,6290.0,7891.096259223092,191800.0,2070.0,0.262320966821383
117,Cambodia,KHM,Forest area (sq. km),AG.LND.FRST.K2,129440.0,128042.001953125,126644.00390625,125245.99609375,123847.998046875,122450.0,121052.001953125,119654.00390625,118255.99609375,116857.998046875,115460.0,113830.0,112200.0,110570.0,108940.0,107310.0,106035.99609375,104762.001953125,103487.998046875,102214.00390625,100940.0,99665.99609375,98392.001953125,97117.998046875,95844.00390625,94570.0,93295.99609375,110967.62948495371,176520.0,36144.00390625,0.32571664434041847
118,Kiribati,KIR,Forest area (sq. km),AG.LND.FRST.K2,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.499996185303,121.49999618530306,810.0,0.0,0.0
119,St. Kitts and Nevis,KNA,Forest area (sq. km),AG.LND.FRST.K2,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,260.0,0.0,0.0
120,"Korea, Rep.",KOR,Forest area (sq. km),AG.LND.FRST.K2,63700.0,63617.998046875,63536.0009765625,63453.9990234375,63372.001953125,63290.0,63207.998046875,63126.0009765625,63043.9990234375,62962.001953125,62880.0,62813.9990234375,62747.998046875,62682.001953125,62616.0009765625,62550.0,62483.9990234375,62417.998046875,62352.001953125,62286.0009765625,62220.0,62143.9990234375,62067.998046875,61992.001953125,61916.0009765625,61840.0,61763.9990234375,62706.814778645836,97489.00390625,1936.0009765625,0.03087385292007824
121,Kuwait,KWT,Forest area (sq. km),AG.LND.FRST.K2,34.5000004768372,35.8999991416931,37.3000001907349,38.6999988555908,40.100002288818395,41.500000953674295,42.899999618530295,44.2999982833862,45.7000017166138,47.100000381469705,48.499999046325705,49.899997711181605,51.3000011444092,52.6999998092651,54.0999984741211,55.500001907348604,56.9000005722046,58.2999992370605,59.699997901916504,61.10000133514399,62.5,62.5,62.5,62.5,62.5,62.5,62.5,51.61111107578984,17820.0,-27.9999995231628,-0.5425188285918778
122,Latin America & Caribbean (excluding high income),LAC,Forest area (sq. km),AG.LND.FRST.K2,10019872.6964378,9974236.08324051,9928600.45225143,9882963.93058777,9837328.11075211,9791691.58666611,9746055.27124405,9700419.59789276,9654782.90166855,9609146.92518234,9563510.81373215,9515361.00233078,9467211.16294861,9419061.64838791,9370911.79922104,9322762.09651947,9286486.91820145,9250211.58601761,9213936.61031723,9177661.27939224,9141386.19903564,9116502.2943306,9091618.54463577,9066734.97653961,9041851.23659134,9016967.38225937,8992083.57521057,9451828.025244253,19018930.0,1027789.1212272309,0.10873971875939532
123,Lao PDR,LAO,Forest area (sq. km),AG.LND.FRST.K2,176449.00390625,175330.09765625,174211.19140625,173092.3046875,171973.3984375,170854.4921875,169735.5078125,168616.6015625,167497.6953125,166378.80859375,165259.90234375,165947.3046875,166634.8046875,167322.20703125,168009.70703125,168697.109375,170588.80859375,172480.5078125,174372.20703125,176263.90625,178155.60546875,180047.3046875,181939.00390625,183830.703125,185722.40234375,187614.1015625,189505.80078125,173945.5736400463,230800.0,-13056.796875,-0.0750625417006531
124,Lebanon,LBN,Forest area (sq. km),AG.LND.FRST.K2,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1321.00006103516,1331.9999694824198,1343.0000305175802,1353.99993896484,1365.0,1365.8000183105498,1366.60003662109,1367.40005493164,1368.20007324219,1368.99993896484,1369.79995727539,1370.59997558594,1371.39999389648,1372.20001220703,1373.0000305175802,1373.80004882813,1340.4740792733655,10230.0,-63.80004882813,-0.047595138029609844
125,Liberia,LBR,Forest area (sq. km),AG.LND.FRST.K2,49290.0,48990.0,48690.0,48390.0,48090.0,47790.0,47490.0,47190.0,46890.0,46590.0,46290.0,45990.0,45690.0,45390.0,45090.0,44790.0,44490.0,44190.0,43890.0,43590.0,43290.0,42990.0,42690.0,42390.0,42090.0,41790.0,41490.0,45390.0,96320.0,7800.0,0.17184401850627892
126,Libya,LBY,Forest area (sq. km),AG.LND.FRST.K2,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,1759540.0,0.0,0.0
127,St. Lucia,LCA,Forest area (sq. km),AG.LND.FRST.K2,217.999992370605,217.39999771118198,216.800003051758,216.20000839233398,215.59999465942403,215.0,214.40000534057597,213.79999160766602,213.199996948242,212.60000228881802,212.000007629395,211.399993896484,210.799999237061,210.20000457763697,209.599990844727,208.999996185303,208.400001525879,207.800006866455,207.199993133545,206.599998474121,206.000003814697,205.400009155273,204.79999542236303,204.200000762939,203.600006103516,202.999992370605,202.39999771118198,210.19999963265877,610.0,15.599994659423032,0.07421500802419251
128,Latin America & Caribbean,LCN,Forest area (sq. km),AG.LND.FRST.K2,10242341.7963019,10197827.6812449,10153314.4530979,10108800.429574499,10064287.0132199,10019772.8864995,9975258.96879584,9930745.69892555,9886231.50023133,9841717.92721659,9797204.3132773,9749619.19838816,9702033.96547228,9654449.14618641,9606863.90318066,9559278.89697224,9523659.51472431,9488039.77981001,9452420.51623732,9416800.78260094,9381181.49951607,9359417.20357567,9337652.84303576,9315888.678568901,9294124.32805926,9272360.08235842,9250585.88407427,9688217.736709107,20039364.43125,991755.9122276288,0.10236721956297695
129,Least developed countries: UN classification,LDC,Forest area (sq. km),AG.LND.FRST.K2,5697443.60351086,5670084.50718365,5641966.43695354,5761005.75786114,5731813.291049,5702620.59325695,5673427.81489849,5644235.34823895,5615042.54725933,5585850.09738445,5556657.40233898,5531768.03203106,5506878.91032696,5481989.602847099,5457100.47870159,5432211.10839367,5408151.22458935,5384091.44320965,5360031.57096386,5335971.87259197,5311912.00583935,5559643.92547131,5534985.81592083,5510327.68306255,5485669.57366467,5461011.29539013,5436353.019557,5536231.294907274,17762824.9990845,261090.58395386022,0.04716034609934649
130,Low income,LIC,Forest area (sq. km),AG.LND.FRST.K2,3774850.0,3756708.53478394,3737812.04704285,3866070.95100403,3846098.06900024,3826125.0,3806151.93099976,3786179.04914856,3766205.95085144,3746233.06381226,3726260.0,3707757.93655396,3689256.01951599,3670753.98048401,3652252.06344604,3633750.0,3614429.95803833,3595110.03074646,3575789.96925354,3556470.04196167,3537150.0,3592823.95706177,3576928.02894592,3561031.97105408,3545136.04309082,3529240.0,3513343.95690918,3673700.687174254,13651370.0,261506.04309081985,0.07118327413112299
131,Liechtenstein,LIE,Forest area (sq. km),AG.LND.FRST.K2,65.0,65.39999961853029,65.7999992370605,66.1999988555908,66.59999847412111,66.9999980926514,67.3999977111816,67.8000020980835,68.2000017166138,68.600001335144,69.0000009536743,69.0000009536743,69.0000009536743,69.0000009536743,69.0000009536743,69.0000009536743,69.0000009536743,69.0000009536743,69.0000009536743,69.0000009536743,69.0000009536743,69.0000009536743,69.0000009536743,69.0000009536743,69.0000009536743,69.0000009536743,69.0000009536743,68.18518567968297,160.0,-4.000000953674302,-0.05866378325147211
132,Sri Lanka,LKA,Forest area (sq. km),AG.LND.FRST.K2,22840.0,22748.000488281297,22656.0009765625,22563.9990234375,22471.999511718797,22380.0,22288.000488281297,22196.0009765625,22103.9990234375,22011.999511718797,21920.0,21771.999511718797,21623.9990234375,21476.0009765625,21328.000488281297,21180.0,21150.0,21120.0,21090.0,21060.0,21030.0,20963.9990234375,20898.000488281297,20831.999511718797,20766.0009765625,20700.0,20633.9990234375,21622.370334201405,62710.0,2206.0009765625,0.1020240122829242
133,Lower middle income,LMC,Forest area (sq. km),AG.LND.FRST.K2,6538841.90351009,6496915.70298672,6455857.56131649,6414365.53544521,6372873.40520382,6331381.29300594,6289889.10264492,6248396.97003841,6206904.82511044,6165412.81480312,6123920.70218563,6107836.79711819,6091753.109517099,6075669.20401096,6059585.51339626,6043501.60825253,6023787.8919363,6004074.11099911,5984360.3050375,5964646.60764217,5944932.90772915,6120018.75375271,6094284.45859432,6068550.33940792,6042816.04981899,6017081.69244289,5991347.3400259,6158481.7224419555,20141754.9990845,547494.56348419,0.08890089930592471
134,Low & middle income,LMY,Forest area (sq. km),AG.LND.FRST.K2,30765148.0332518,30686398.1326242,30607429.8136187,30675350.1288462,30595038.8627672,30514727.126030896,30434415.678505898,30354105.0260592,30273792.427735303,30193481.735138897,30113170.4182482,30065438.9221239,30017707.741293896,29969975.9529257,29922244.759907696,29874513.372426,29838390.4907465,29802267.1667719,29766144.3794489,29730021.496663105,29693898.6291742,29921905.0300646,29877522.087903004,29833139.4815683,29788755.876069102,29744372.6475573,29699989.4713068,30102197.958843607,92209198.0147095,1065158.5619449988,0.03538474377855422
135,Lesotho,LSO,Forest area (sq. km),AG.LND.FRST.K2,400.0,402.000007629395,404.000015258789,405.999984741211,407.999992370605,410.0,412.000007629395,414.000015258789,415.999984741211,417.999992370605,420.0,422.000007629395,424.000015258789,425.999984741211,427.999992370605,430.0,432.000007629395,434.000015258789,435.999984741211,437.999992370605,440.0,450.0,460.0,470.0,480.0,490.0,500.0,432.22222222222223,30360.0,-100.0,-0.23136246786632392
136,Late-demographic dividend,LTE,Forest area (sq. km),AG.LND.FRST.K2,17275796.2374988,17271821.2774091,17268714.5481721,17265168.394001998,17261624.4980994,17258080.2297249,17254536.0202685,17250992.732881602,17247447.8220025,17243904.3677035,17240360.4142895,17239186.4109984,17238012.241829902,17236837.6300946,17235663.5698691,17234489.5574656,17252934.7437039,17271379.1736975,17289824.4493142,17308269.1357175,17326714.2232123,17335815.3408995,17344917.061652202,17354018.604277696,17363119.5474806,17372221.2494269,17381322.9903212,17282339.721185666,44519022.03125,-105526.75282239914,-0.0061060455080071425
137,Lithuania,LTU,Forest area (sq. km),AG.LND.FRST.K2,19450.0,19450.0,19600.0,19675.0,19750.0,19825.0,19900.0,19975.0,20050.0,20125.0,20200.0,20401.999511718797,20603.9990234375,20806.0009765625,21008.000488281297,21210.0,21308.000488281297,21406.0009765625,21503.9990234375,21601.999511718797,21700.0,21720.0,21740.0,21760.0,21780.0,21800.0,21820.0,20747.037037037047,62642.001953125,-2370.0,-0.114233179213453
138,Luxembourg,LUX,Forest area (sq. km),AG.LND.FRST.K2,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,866.999969482422,866.999969482422,866.999969482422,866.999969482422,866.999969482422,866.999969482422,866.999969482422,866.999969482422,866.999969482422,866.999969482422,866.999969482422,866.999969482422,866.999969482422,866.999969482422,866.999969482422,866.999969482422,866.999969482422,868.1110918963396,2430.0,3.0000305175780113,0.003455814060645872
139,Latvia,LVA,Forest area (sq. km),AG.LND.FRST.K2,31730.0,31730.0,31866.0009765625,31933.9990234375,32001.999511718797,32070.0,32138.000488281297,32206.0009765625,32273.9990234375,32341.999511718797,32410.0,32521.999511718797,32633.9990234375,32746.0009765625,32858.0004882813,32970.0,33083.9990234375,33198.0004882813,33311.9995117188,33426.0009765625,33540.0,33543.9990234375,33548.0004882813,33551.9995117188,33556.0009765625,33560.0,33563.9990234375,32752.44439019098,62180.0,-1833.9990234375,-0.0559957907748334
140,Morocco,MAR,Forest area (sq. km),AG.LND.FRST.K2,49540.0,49578.9990234375,49617.998046875,49657.001953125,49696.0009765625,49735.0,49773.9990234375,49812.998046875,49852.001953125,49891.0009765625,49930.0,50746.0009765625,51562.001953125,52377.998046875,53193.9990234375,54010.0,54552.001953125,55093.9990234375,55636.0009765625,56177.998046875,56720.0,56640.0,56560.0,56480.0,56400.0,56320.0,56240.0,52807.22222222222,446300.0,-6700.0,-0.12687658464225224
141,Moldova,MDA,Forest area (sq. km),AG.LND.FRST.K2,3190.0,3190.0,3200.0,3205.0,3210.0,3215.0,3220.0,3225.0,3230.0,3235.0,3240.0,3317.99987792969,3396.00006103516,3473.99993896484,3552.00012207031,3630.0,3676.00006103516,3722.00012207031,3767.99987792969,3813.99993896484,3860.0,3906.00006103516,3952.00012207031,3997.99987792969,4043.99993896484,4090.0,4136.00006103516,3544.2962985568574,32890.0,-946.0000610351599,-0.26690772479161684
142,Madagascar,MDG,Forest area (sq. km),AG.LND.FRST.K2,136920.0,136250.99609375,135582.001953125,134912.998046875,134244.00390625,133575.0,132905.99609375,132237.001953125,131567.998046875,130899.00390625,130230.0,129860.0,129490.0,129120.0,128750.0,128380.0,127810.0,127240.0,126670.0,126100.0,125530.0,125370.0,125210.0,125050.0,124890.0,124730.0,124570.0,129559.07407407407,581800.0,12350.0,0.09532331168821888
143,Maldives,MDV,Forest area (sq. km),AG.LND.FRST.K2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,0.0,0.0
144,Middle East & North Africa,MEA,Forest area (sq. km),AG.LND.FRST.K2,199292.595701814,199863.69439438,200434.902702272,201006.006277502,201577.20482230198,202148.30351471898,202719.50220733898,203290.600747168,203861.804327369,204433.00286740102,205004.101559818,208731.500241458,212458.906683922,216186.19956493398,219913.59623700398,223641.004689038,225173.906894326,226706.904216409,228239.8051247,229772.80245155102,231305.804503858,231443.30433040898,231580.90446144302,231718.40512663103,231856.00556284198,231993.50477904102,232131.00399464398,216166.12140682567,11223466.007842999,-32838.40829282999,-0.15191283481016876
145,Mexico,MEX,Forest area (sq. km),AG.LND.FRST.K2,697600.0,695696.015625,693792.03125,691887.96875,689983.984375,688080.0,686176.015625,684272.03125,682367.96875,680463.984375,678560.0,677013.984375,675467.96875,673922.03125,672376.015625,670830.0,669660.0,668490.0,667320.0,666150.0,664980.0,664063.984375,663147.96875,662232.03125,661316.015625,660400.0,659483.984375,675767.9253472222,1943950.0,38116.015625,0.05640400231398268
146,Marshall Islands,MHL,Forest area (sq. km),AG.LND.FRST.K2,130.0,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.400003433228,126.53333663940474,180.0,3.599996566772006,0.028450973177379272
147,Middle income,MIC,Forest area (sq. km),AG.LND.FRST.K2,26990298.0332518,26929689.5978403,26869617.7665758,26809279.177842103,26748940.793767,26688602.1260309,26628263.7475061,26567925.976910602,26507586.4768839,26447248.671326604,26386910.4182482,26357680.985570002,26328451.721777897,26299221.9724417,26269992.6964617,26240763.372426,26223960.5327082,26207157.1360254,26190354.4101954,26173551.454701398,26156748.6291742,26329081.0730028,26300594.0589571,26272107.5105143,26243619.832978196,26215132.6475573,26186645.514397603,26428497.271669354,78557828.0147095,803652.5188541971,0.03040855901087086
148,North Macedonia,MKD,Forest area (sq. km),AG.LND.FRST.K2,9120.0,9120.0,9212.000122070309,9257.999877929691,9304.00024414063,9350.0,9395.99975585938,9442.000122070309,9487.999877929691,9534.00024414063,9580.0,9614.00024414063,9647.999877929691,9682.000122070309,9715.99975585938,9750.0,9795.99975585938,9842.000122070309,9887.999877929691,9934.00024414063,9980.0,9980.0,9980.0,9980.0,9980.0,9980.0,9980.0,9649.407416449652,25220.0,-860.0,-0.08912464391688246
149,Mali,MLI,Forest area (sq. km),AG.LND.FRST.K2,66900.0,66110.0,65320.0,64530.0,63740.0,62950.0,62160.0,61370.0,60580.0,59790.0,59000.0,58210.0,57420.0,56630.0,55840.0,55050.0,54260.0,53470.0,52680.0,51890.0,51100.0,50310.0,49520.0,48730.0,47940.0,47150.0,46360.0,56630.0,1220190.0,20540.0,0.3627052798869857
150,Malta,MLT,Forest area (sq. km),AG.LND.FRST.K2,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.49999994039536,3.4999999403953588,320.0,0.0,0.0
151,Myanmar,MMR,Forest area (sq. km),AG.LND.FRST.K2,392180.0,387830.0,383480.0,379130.0,374780.0,370430.0,366080.0,361730.0,357380.0,353030.0,348680.0,345586.015625,342491.9921875,339398.0078125,336303.984375,333210.0,330113.984375,327018.0078125,323921.9921875,320825.99609375,317730.0,312265.99609375,306801.9921875,301338.0078125,295874.00390625,290410.0,284945.99609375,340109.8509837963,653080.0,107234.00390625,0.31529226100351593
152,Middle East & North Africa (excluding high income),MNA,Forest area (sq. km),AG.LND.FRST.K2,185692.395701408,186175.994334221,186659.602732658,187143.206248283,187626.804881096,188110.403513908,188594.002146721,189077.600779533,189561.204295158,190044.802927971,190528.401560783,194246.20036602,197964.10677433,201681.799473763,205399.69611644698,209117.50468730897,210640.306887627,212163.104205132,213685.90526104,215208.702578545,216731.504626274,216836.30450725602,216941.104388237,217045.90495586398,217150.705447197,217255.504717827,217360.303988457,201801.59548529872,8641088.0078125,-31667.90828704898,-0.15692595596626982
153,Montenegro,MNE,Forest area (sq. km),AG.LND.FRST.K2,6260.0,6260.0,6260.0,6260.0,6260.0,6260.0,6260.0,6260.0,6260.0,6260.0,6260.0,6260.0,6260.0,6260.0,6260.0,6260.0,6662.00012207031,7064.00024414063,7465.99975585938,7867.999877929691,8270.0,8270.0,8270.0,8270.0,8270.0,8270.0,8270.0,6930.0,13450.0,-2010.0,-0.29004329004329005
154,Mongolia,MNG,Forest area (sq. km),AG.LND.FRST.K2,125360.0,124540.99609375,123722.001953125,122902.998046875,122084.00390625,121265.0,120445.99609375,119627.001953125,118807.998046875,117989.00390625,117170.0,116352.001953125,115534.00390625,114715.99609375,113897.998046875,113080.0,116542.40234375,120004.8046875,123467.197265625,126929.599609375,130392.001953125,129419.19921875,128446.396484375,127473.603515625,126500.80078125,125527.998046875,124555.1953125,121731.63700810185,1553560.0,804.8046875,0.006611302593806705
155,Northern Mariana Islands,MNP,Forest area (sq. km),AG.LND.FRST.K2,340.0,334.39998626709,332.79998779296903,331.199989318848,329.500007629395,327.90000915527304,326.199989318848,324.59999084472696,322.90000915527304,321.300010681152,319.59999084472696,317.999992370605,316.399993896484,314.699993133545,313.099994659424,311.399993896484,309.799995422363,308.099994659424,306.499996185303,304.799995422363,303.199996948242,301.499996185303,299.899997711182,298.299999237061,296.59999847412104,295.0,293.40000152587896,314.8555522494847,460.0,46.59999847412104,0.1480043726120993
156,Mozambique,MOZ,Forest area (sq. km),AG.LND.FRST.K2,433780.0,431590.0,429400.0,427210.0,425020.0,422830.0,420640.0,418450.0,416260.0,414070.0,411880.0,409661.9921875,407443.984375,405226.015625,403008.0078125,400790.0,398576.015625,396361.9921875,394148.0078125,391933.984375,389720.0,387656.015625,385591.9921875,383528.0078125,381463.984375,379400.0,377336.015625,405295.4079861111,786380.0,56443.984375,0.13926628148951112
157,Mauritania,MRT,Forest area (sq. km),AG.LND.FRST.K2,4150.0,4052.00012207031,3953.99993896484,3856.00006103516,3757.99987792969,3660.0,3562.00012207031,3463.99993896484,3366.00006103516,3267.99987792969,3170.0,3070.0,2970.0,2870.0,2770.0,2670.0,2620.0,2570.0,2520.0,2470.0,2420.0,2385.0,2350.0,2315.0,2280.0,2245.0,2210.0,2999.814814814815,1030700.0,1940.0,0.6467065868263473
158,Mauritius,MUS,Forest area (sq. km),AG.LND.FRST.K2,410.999984741211,411.800003051758,412.59998321533203,413.40000152587896,414.19998168945295,415.0,415.80001831054705,416.59999847412104,417.40001678466797,418.199996948242,419.000015258789,411.59999847412104,404.19998168945295,396.800003051758,389.39998626709,382.000007629395,382.40001678466797,382.799987792969,383.199996948242,383.600006103516,384.000015258789,384.39998626709,384.799995422363,385.200004577637,385.60001373291,385.999984741211,386.399993896484,399.1629621717665,2030.0,24.599990844727017,0.06162894150019167
159,Malawi,MWI,Forest area (sq. km),AG.LND.FRST.K2,38960.0,38631.0009765625,38301.9995117188,37973.0004882813,37643.9990234375,37315.0,36986.0009765625,36656.9995117188,36328.0004882813,35998.9990234375,35670.0,35340.0,35010.0,34680.0,34350.0,34020.0,33690.0,33360.0,33030.0,32700.0,32370.0,32190.0,32010.0,31830.0,31650.0,31470.0,31290.0,34794.629629629635,94280.0,7670.0,0.22043631680069825
160,Malaysia,MYS,Forest area (sq. km),AG.LND.FRST.K2,223760.0,222975.0,222190.0,221405.0,220620.0,219835.0,219050.0,218265.0,217480.0,216695.0,215910.0,214508.0078125,213105.99609375,211704.00390625,210301.9921875,208900.0,211368.0078125,213835.99609375,216304.00390625,218771.9921875,221240.0,221381.9921875,221524.00390625,221665.99609375,221808.0078125,221950.0,222091.9921875,218098.0367476852,328550.0,1668.0078125,0.007647972615313804
161,North America,NAC,Forest area (sq. km),AG.LND.FRST.K2,6507240.0,6507855.0,6508470.0,6509085.0,6509700.0,6510315.0,6510930.0,6511545.0,6512160.0,6512775.0,6513390.0,6515380.0,6517370.0,6519360.0,6521350.0,6523340.0,6530717.8125,6538095.9375,6545474.0625,6552852.1875,6560230.0,6562514.0625,6564798.125,6567081.875,6569365.9375,6571650.0,6573934.0625,6531369.594907408,18240984.000001002,-66694.0625,-0.010211344118697894
162,Namibia,NAM,Forest area (sq. km),AG.LND.FRST.K2,87620.0,86890.0,86160.0,85430.0,84700.0,83970.0,83240.0,82510.0,81780.0,81050.0,80320.0,79577.998046875,78836.0009765625,78093.9990234375,77352.001953125,76610.0,75867.998046875,75126.0009765625,74383.9990234375,73642.001953125,72900.0,72157.998046875,71416.0009765625,70673.9990234375,69932.001953125,69190.0,68447.998046875,78069.5554832176,823290.0,19172.001953125,0.2455759077204731
163,New Caledonia,NCL,Forest area (sq. km),AG.LND.FRST.K2,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,8390.0,18280.0,0.0,0.0
